time,vibrationLevel_4267,mean
2023-06-10 23:01:03.095000+00:00,0.0,0.0
2023-06-10 20:00:36.481000+00:00,0.0,0.0
2023-06-10 17:00:06.055000+00:00,0.1069,0.1069
2023-06-10 13:59:13.579000+00:00,0.1285,0.1285
2023-06-10 11:02:04.525000+00:00,0.1378,0.1378
2023-06-10 08:01:18.480000+00:00,0.0976,0.0976
2023-06-10 04:59:44.534000+00:00,0.0,0.0
2023-06-10 01:59:10.969000+00:00,0.0,0.0
2023-06-09 23:03:36.374000+00:00,0.0,0.0
2023-06-09 20:03:05.371000+00:00,0.0,0.0
2023-06-09 17:02:34.147000+00:00,0.1394,0.1394
2023-06-09 14:01:45.063000+00:00,0.1247,0.1247
2023-06-09 11:05:50.510000+00:00,0.0068,0.0068
2023-06-09 07:59:57.036000+00:00,0.1537,0.1537
2023-06-09 04:59:18.443000+00:00,0.016,0.016
2023-06-09 02:02:03.418000+00:00,0.0022,0.0022
2023-06-08 22:58:59.237000+00:00,0.0021,0.0021
2023-06-08 19:58:50.639000+00:00,0.0019,0.0019
2023-06-08 17:01:40.734000+00:00,0.1343,0.1343
2023-06-08 14:00:51.172000+00:00,0.1404,0.1404
2023-06-08 10:59:19.436000+00:00,0.0019,0.0019
2023-06-08 08:02:44.326000+00:00,0.107,0.107
2023-06-08 05:02:13.136000+00:00,0.1161,0.1161
2023-06-08 02:01:19.041000+00:00,0.0,0.0
2023-06-07 23:00:38.302000+00:00,0.0,0.0
2023-06-07 20:00:02.870000+00:00,0.0,0.0
2023-06-07 16:59:37.618000+00:00,0.1348,0.1348
2023-06-07 14:01:18.644000+00:00,0.1049,0.1049
2023-06-07 11:00:25.410000+00:00,0.03,0.03
2023-06-07 07:59:43.924000+00:00,0.0971,0.0971
2023-06-06 20:01:57.753000+00:00,0.0,0.0
2023-06-06 17:01:27.617000+00:00,0.0829,0.0829
2023-06-06 14:00:29.222000+00:00,0.0924,0.0924
2023-06-06 10:59:40.382000+00:00,0.0787,0.0787
2023-06-06 08:00:50.674000+00:00,0.064,0.064
2023-06-06 01:59:24.211000+00:00,0.0,0.0
2023-06-05 17:02:32.399000+00:00,0.1047,0.1047
2023-06-05 11:00:55.246000+00:00,0.0612,0.0612
2023-06-05 08:00:13.398000+00:00,0.1117,0.1117
2023-06-05 04:59:24.615000+00:00,0.0793,0.0793
2023-06-05 01:58:32.098000+00:00,0.0,0.0
2023-06-04 23:03:07.178000+00:00,0.0,0.0
2023-06-04 20:02:41.811000+00:00,0.0,0.0
2023-06-04 17:02:15.255000+00:00,0.1014,0.1014
2023-06-04 14:01:30.013000+00:00,0.1068,0.1068
2023-06-04 11:03:01.530000+00:00,0.1071,0.1071
2023-06-04 08:02:17.521000+00:00,0.092,0.092
2023-06-04 05:01:12.123000+00:00,0.0,0.0
2023-06-04 02:00:41.763000+00:00,0.0,0.0
2023-06-03 23:00:11.122000+00:00,0.0,0.0
2023-06-03 19:59:45.722000+00:00,0.0,0.0
2023-06-03 16:59:15.554000+00:00,0.1286,0.1286
2023-06-03 13:58:53.828000+00:00,0.1386,0.1386
2023-06-03 11:02:49.170000+00:00,0.1318,0.1318
2023-06-03 07:59:20.189000+00:00,0.0941,0.0941
2023-06-03 04:58:16.914000+00:00,0.0,0.0
2023-06-03 02:02:26.189000+00:00,0.0,0.0
2023-06-02 23:01:55.917000+00:00,0.0,0.0
2023-06-02 20:01:25.112000+00:00,0.0,0.0
2023-06-02 17:00:48.520000+00:00,0.1093,0.1093
2023-06-02 14:02:18.354000+00:00,0.1211,0.1211
2023-06-02 11:01:23.636000+00:00,0.0562,0.0562
2023-06-02 08:00:31.731000+00:00,0.145,0.145
2023-06-02 04:59:36.012000+00:00,0.194,0.194
2023-06-02 01:58:47.523000+00:00,0.0,0.0
2023-06-01 22:58:22.467000+00:00,0.0,0.0
2023-06-01 20:02:51.474000+00:00,0.0,0.0
2023-06-01 17:02:15.118000+00:00,0.1217,0.1217
2023-06-01 14:01:14.075000+00:00,0.1085,0.1085
2023-06-01 11:00:22.934000+00:00,0.0269,0.0269
2023-06-01 08:01:41.309000+00:00,0.1232,0.1232
2023-06-01 04:58:20.594000+00:00,0.0726,0.0726
2023-06-01 02:02:27.861000+00:00,0.0,0.0
2023-05-31 23:01:52.334000+00:00,0.0,0.0
2023-05-31 20:01:20.801000+00:00,0.0,0.0
2023-05-31 17:00:48.944000+00:00,0.1557,0.1557
2023-05-31 13:58:19.133000+00:00,0.1244,0.1244
2023-05-31 10:59:58.865000+00:00,0.1068,0.1068
2023-05-31 07:58:37.518000+00:00,0.1056,0.1056
2023-05-31 04:58:06.745000+00:00,0.0799,0.0799
2023-05-31 02:02:24.737000+00:00,0.0,0.0
2023-05-30 23:01:54.859000+00:00,0.0,0.0
2023-05-30 20:01:29.863000+00:00,0.0,0.0
2023-05-30 17:01:03.570000+00:00,0.1107,0.1107
2023-05-30 14:00:19.681000+00:00,0.0938,0.0938
2023-05-30 10:59:28.463000+00:00,0.0814,0.0814
2023-05-30 07:58:37.135000+00:00,0.1176,0.1176
2023-05-30 04:58:05.043000+00:00,0.0885,0.0885
2023-05-30 02:02:12.719000+00:00,0.0,0.0
2023-05-29 23:01:46.079000+00:00,0.0,0.0
2023-05-29 20:01:15.911000+00:00,0.0,0.0
2023-05-29 17:00:34.813000+00:00,0.1335,0.1335
2023-05-29 13:59:49.381000+00:00,0.1034,0.1034
2023-05-29 10:58:28.494000+00:00,0.0454,0.0454
2023-05-29 07:58:35.599000+00:00,0.1103,0.1103
2023-05-29 05:02:51.985000+00:00,0.0724,0.0724
2023-05-29 02:01:58.029000+00:00,0.0,0.0
2023-05-28 23:01:32.149000+00:00,0.0,0.0
2023-05-28 20:01:06.020000+00:00,0.0,0.0
2023-05-28 17:00:40.134000+00:00,0.1337,0.1337
2023-05-28 13:59:58.408000+00:00,0.1215,0.1215
2023-05-28 10:59:13.337000+00:00,0.1305,0.1305
2023-05-28 08:00:57.288000+00:00,0.0984,0.0984
2023-05-28 04:59:38.674000+00:00,0.0,0.0
2023-05-28 01:59:07.641000+00:00,0.0,0.0
2023-05-27 22:58:41.273000+00:00,0.0,0.0
2023-05-27 19:58:16.187000+00:00,0.0,0.0
2023-05-27 17:07:46.137000+00:00,0.1612,0.1612
2023-05-27 14:01:52.317000+00:00,0.1177,0.1177
2023-05-27 11:01:03.640000+00:00,0.1149,0.1149
2023-05-27 08:00:18.922000+00:00,0.0899,0.0899
2023-05-27 04:58:43.424000+00:00,0.0,0.0
2023-05-27 02:02:05.252000+00:00,0.0024,0.0024
2023-05-26 23:01:32.513000+00:00,0.002,0.002
2023-05-26 20:05:08.192000+00:00,0.0019,0.0019
2023-05-26 16:57:47.678000+00:00,0.1242,0.1242
2023-05-26 14:00:21.101000+00:00,0.1248,0.1248
2023-05-26 10:59:22.333000+00:00,0.0835,0.0835
2023-05-26 07:58:25.280000+00:00,0.1162,0.1162
2023-05-26 04:57:52.228000+00:00,0.0776,0.0776
2023-05-25 23:01:39.271000+00:00,0.0,0.0
2023-05-25 20:01:08.346000+00:00,0.0,0.0
2023-05-25 17:00:42.385000+00:00,0.1273,0.1273
2023-05-25 13:59:58.458000+00:00,0.1529,0.1529
2023-05-25 10:59:10.193000+00:00,0.0527,0.0527
2023-05-25 07:58:20.287000+00:00,0.1301,0.1301
2023-05-25 04:57:45.655000+00:00,0.0918,0.0918
2023-05-25 02:01:53.959000+00:00,0.0,0.0
2023-05-24 23:01:27.557000+00:00,0.0,0.0
2023-05-24 20:00:45.535000+00:00,0.0,0.0
2023-05-24 17:00:14.284000+00:00,0.1066,0.1066
2023-05-24 13:57:49.103000+00:00,0.121,0.121
2023-05-24 11:02:06.434000+00:00,0.0303,0.0303
2023-05-24 08:00:48.528000+00:00,0.1041,0.1041
2023-05-24 05:00:10.762000+00:00,0.116,0.116
2023-05-24 01:59:17.349000+00:00,0.0,0.0
2023-05-23 22:58:35.901000+00:00,0.0,0.0
2023-05-23 19:58:05.359000+00:00,0.0,0.0
2023-05-23 16:57:33.484000+00:00,0.0966,0.0966
2023-05-23 14:01:42.992000+00:00,0.1119,0.1119
2023-05-23 11:00:46.704000+00:00,0.0673,0.0673
2023-05-23 08:00:03.751000+00:00,0.0886,0.0886
2023-05-23 04:59:24.737000+00:00,0.0775,0.0775
2023-05-23 01:58:20.435000+00:00,0.0,0.0
2023-05-22 22:57:54.724000+00:00,0.0,0.0
2023-05-22 20:02:19.972000+00:00,0.0,0.0
2023-05-22 17:01:49.685000+00:00,0.0956,0.0956
2023-05-22 14:01:01.404000+00:00,0.1443,0.1443
